time,us_aqi,pm10,pm2_5,ozone,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,precipitation,dayofweek,hour,month
2025-07-01 06:00:00,74.0,43.1,19.8,47.0,189.0,8.6,8.0,31.665,74.0,17.873556,100.0,0.0,1,6,7
2025-07-01 07:00:00,72.0,52.2,22.6,46.0,246.0,11.4,9.3,32.015,73.0,18.58451,100.0,0.0,1,7,7
2025-07-01 08:00:00,72.0,59.1,24.6,49.0,282.0,12.7,10.6,32.215,72.0,18.504139,93.0,0.0,1,8,7
2025-07-01 09:00:00,71.0,68.7,25.7,58.0,273.0,10.8,12.0,32.164997,73.0,18.844202,77.0,0.0,1,9,7
2025-07-01 10:00:00,71.0,79.2,27.9,70.0,243.0,7.4,13.4,32.015,73.0,19.453327,100.0,0.0,1,10,7
2025-07-01 11:00:00,72.0,80.8,28.1,79.0,220.0,4.8,14.2,31.665,75.0,19.770523,70.0,0.0,1,11,7
2025-07-01 12:00:00,72.0,78.2,27.7,83.0,217.0,3.9,14.1,31.515001,74.0,18.775303,60.0,0.0,1,12,7
2025-07-01 13:00:00,73.0,77.1,27.6,83.0,222.0,3.7,13.3,30.865,77.0,19.67195,66.0,0.0,1,13,7
2025-07-01 14:00:00,73.0,64.0,24.1,81.0,232.0,4.1,12.7,30.315,80.0,18.899143,51.0,0.0,1,14,7
2025-07-01 15:00:00,73.0,58.7,22.5,76.0,247.0,4.6,12.4,29.915,83.0,17.566378,56.0,0.0,1,15,7
2025-07-01 16:00:00,73.0,53.1,21.0,69.0,268.0,5.7,12.1,29.715,83.0,17.654688,62.0,0.0,1,16,7
2025-07-01 17:00:00,73.0,71.9,27.6,62.0,292.0,8.1,12.7,29.415,85.0,18.278645,70.0,0.0,1,17,7
2025-07-01 18:00:00,74.0,66.4,26.1,54.0,327.0,12.5,12.5,29.765001,84.0,14.88242,37.0,0.0,1,18,7
2025-07-01 19:00:00,74.0,61.9,25.7,42.0,364.0,18.5,12.3,29.465,86.0,16.58346,58.0,0.0,1,19,7
2025-07-01 20:00:00,74.0,53.0,25.1,34.0,381.0,22.6,12.0,29.365,85.0,16.595179,64.0,0.0,1,20,7
2025-07-01 21:00:00,74.0,48.7,24.0,31.0,363.0,23.4,11.7,29.265001,85.0,15.256526,68.0,0.0,1,21,7
2025-07-01 22:00:00,74.0,48.2,23.3,32.0,323.0,22.4,11.4,29.165,85.0,14.264361,66.0,0.0,1,22,7
2025-07-01 23:00:00,74.0,48.7,22.8,33.0,281.0,20.6,10.9,28.965,86.0,14.830076,61.0,0.0,1,23,7
2025-07-02 00:00:00,74.0,47.8,21.5,36.0,235.0,17.7,9.9,29.165,85.0,16.75064,57.0,0.0,2,0,7
2025-07-02 01:00:00,74.0,44.9,19.5,40.0,187.0,14.0,8.8,29.165,85.0,15.517629,87.0,0.0,2,1,7
2025-07-02 02:00:00,74.0,43.2,17.9,43.0,152.0,10.9,7.9,29.415,82.0,15.188415,98.0,0.0,2,2,7
2025-07-02 03:00:00,74.0,41.8,16.6,45.0,137.0,9.0,7.4,29.865,80.0,16.75064,58.0,0.0,2,3,7
2025-07-02 04:00:00,74.0,42.8,16.1,46.0,137.0,7.8,7.1,30.515001,77.0,18.861387,80.0,0.0,2,4,7
2025-07-02 05:00:00,74.0,47.6,16.9,47.0,151.0,7.5,7.4,31.015001,75.0,21.129883,96.0,0.0,2,5,7
2025-07-02 06:00:00,74.0,47.7,17.2,47.0,193.0,9.0,8.6,31.565,73.0,22.26477,87.0,0.0,2,6,7
2025-07-02 07:00:00,73.0,54.9,19.2,46.0,251.0,11.1,10.4,31.665,73.0,21.659918,92.0,0.0,2,7,7
2025-07-02 08:00:00,73.0,65.2,21.2,49.0,286.0,11.9,12.0,31.715,74.0,21.518847,85.0,0.0,2,8,7
2025-07-02 09:00:00,73.0,79.6,23.1,56.0,276.0,10.4,13.3,31.765001,74.0,20.326454,92.0,0.0,2,9,7
2025-07-02 10:00:00,73.0,87.1,24.8,67.0,243.0,7.7,14.5,31.665,73.0,19.67195,85.0,0.0,2,10,7
2025-07-02 11:00:00,72.0,91.7,26.0,75.0,219.0,5.5,15.2,31.415,74.0,20.371038,69.0,0.0,2,11,7
2025-07-02 12:00:00,72.0,92.2,27.1,81.0,215.0,4.4,15.2,30.815,77.0,20.421871,87.0,0.0,2,12,7
2025-07-02 13:00:00,72.0,91.7,27.5,85.0,219.0,3.9,14.7,30.365,78.0,19.914215,100.0,0.0,2,13,7
2025-07-02 14:00:00,72.0,87.1,26.7,85.0,229.0,4.0,14.2,30.065,80.0,19.881649,100.0,0.0,2,14,7
2025-07-02 15:00:00,72.0,81.3,25.0,80.0,244.0,4.4,13.7,29.565,82.0,20.371038,100.0,0.0,2,15,7
2025-07-02 16:00:00,73.0,74.3,23.0,71.0,266.0,5.3,13.1,29.365,82.0,19.85556,100.0,0.0,2,16,7
2025-07-02 17:00:00,73.0,100.8,29.6,62.0,290.0,8.3,14.6,29.265001,82.0,18.504139,99.0,0.0,2,17,7
2025-07-02 18:00:00,73.0,85.9,26.5,54.0,325.0,12.2,14.2,29.415,82.0,15.778518,100.0,0.0,2,18,7
2025-07-02 19:00:00,73.0,83.8,26.5,43.0,362.0,17.6,13.6,29.365,82.0,15.256526,90.0,0.0,2,19,7
2025-07-02 20:00:00,73.0,69.4,25.6,34.0,381.0,21.8,13.1,29.265001,82.0,16.327497,90.0,0.0,2,20,7
2025-07-02 21:00:00,73.0,65.2,25.6,31.0,368.0,23.7,12.9,28.965,84.0,16.676977,96.0,0.0,2,21,7
2025-07-02 22:00:00,73.0,63.8,25.6,30.0,337.0,24.4,12.7,28.865,85.0,16.520823,98.0,0.0,2,22,7
2025-07-02 23:00:00,73.0,61.9,25.1,30.0,299.0,24.0,12.3,28.815,84.0,15.815435,100.0,0.0,2,23,7
2025-07-03 00:00:00,74.0,60.3,24.3,31.0,254.0,21.9,11.4,29.265001,83.0,12.682018,100.0,0.0,3,0,7
2025-07-03 01:00:00,74.0,57.6,22.9,34.0,202.0,18.7,10.2,29.115,84.0,12.245294,100.0,0.0,3,1,7
2025-07-03 02:00:00,74.0,55.9,21.9,36.0,165.0,16.0,9.4,29.265001,84.0,11.542478,100.0,0.0,3,2,7
2025-07-03 03:00:00,74.0,54.9,21.2,36.0,134.0,14.5,9.0,29.715,81.0,15.188415,100.0,0.0,3,3,7
2025-07-03 04:00:00,75.0,54.0,20.6,36.0,118.0,13.5,9.0,29.865,82.0,15.226764,100.0,0.0,3,4,7
2025-07-03 05:00:00,75.0,64.5,22.2,40.0,155.0,11.6,9.7,30.515001,77.0,14.77755,96.0,0.0,3,5,7
2025-07-03 06:00:00,76.0,65.9,22.9,40.0,309.0,13.4,11.7,31.115,74.0,13.556282,79.0,0.0,3,6,7
2025-07-03 07:00:00,76.0,75.0,25.9,40.0,517.0,15.8,14.5,31.615,71.0,15.175612,87.0,0.0,3,7,7
2025-07-03 08:00:00,77.0,90.6,28.1,43.0,632.0,16.6,16.9,31.765001,71.0,16.179987,97.0,0.0,3,8,7
2025-07-03 09:00:00,77.0,98.0,28.2,52.0,560.0,14.2,18.6,31.915,70.0,17.148247,100.0,0.0,3,9,7
2025-07-03 10:00:00,78.0,108.7,30.2,65.0,394.0,10.1,20.0,31.515001,71.0,17.566378,100.0,0.0,3,10,7
2025-07-03 11:00:00,78.0,120.6,33.2,76.0,267.0,7.2,21.1,30.915,74.0,17.826363,100.0,0.0,3,11,7
2025-07-03 12:00:00,79.0,125.7,36.1,84.0,233.0,6.4,22.1,31.065,74.0,17.072504,100.0,0.0,3,12,7
2025-07-03 13:00:00,80.0,121.5,36.3,90.0,238.0,6.8,22.9,30.815,74.0,16.055355,100.0,0.0,3,13,7
2025-07-03 14:00:00,81.0,114.3,34.7,90.0,254.0,7.6,23.0,30.715,74.0,14.76439,100.0,0.0,3,14,7
2025-07-03 15:00:00,81.0,105.2,31.8,82.0,274.0,8.4,22.0,30.365,78.0,14.565548,100.0,0.0,3,15,7
2025-07-03 16:00:00,82.0,99.7,29.2,68.0,304.0,9.8,20.2,30.215,79.0,13.896187,100.0,0.0,3,16,7
2025-07-03 17:00:00,82.0,108.5,34.6,60.0,337.0,14.2,22.3,30.065,80.0,12.979984,100.0,0.0,3,17,7
2025-07-03 18:00:00,83.0,90.3,29.7,50.0,378.0,18.2,20.7,30.015001,80.0,11.298495,100.0,0.0,3,18,7
2025-07-03 19:00:00,83.0,81.7,26.3,36.0,421.0,23.8,18.4,29.815,81.0,11.770403,100.0,0.0,3,19,7
2025-07-03 20:00:00,83.0,69.2,25.5,25.0,441.0,28.3,16.5,29.615,83.0,11.525623,100.0,0.0,3,20,7
2025-07-03 21:00:00,83.0,68.0,25.8,20.0,424.0,31.0,15.7,29.415,84.0,11.928989,99.0,0.0,3,21,7
2025-07-03 22:00:00,83.0,67.8,26.6,18.0,384.0,32.7,15.3,29.315,84.0,11.570515,99.0,0.0,3,22,7
2025-07-03 23:00:00,83.0,63.8,26.4,19.0,339.0,32.2,14.5,29.265001,84.0,12.429127,98.0,0.0,3,23,7
2025-07-04 00:00:00,83.0,60.3,25.1,23.0,290.0,28.3,12.8,29.365,83.0,12.371645,99.0,0.0,4,0,7
2025-07-04 01:00:00,83.0,56.7,23.4,29.0,236.0,22.3,10.8,29.165,85.0,12.57426,100.0,0.0,4,1,7
2025-07-04 02:00:00,84.0,54.9,22.2,33.0,196.0,17.5,9.4,29.165,85.0,12.413476,97.0,0.0,4,2,7
2025-07-04 03:00:00,84.0,55.9,21.9,34.0,171.0,14.8,8.9,29.465,84.0,14.039999,98.0,0.0,4,3,7
2025-07-04 04:00:00,84.0,57.6,22.0,34.0,160.0,13.3,9.0,30.015001,81.0,14.145756,100.0,0.0,4,4,7
2025-07-04 05:00:00,84.0,56.5,23.3,30.0,179.0,16.7,11.9,30.665,76.0,14.561099,100.0,0.0,4,5,7
2025-07-04 06:00:00,84.0,55.5,22.7,31.0,261.0,16.8,12.8,31.615,72.0,13.363711,81.0,0.0,4,6,7
2025-07-04 07:00:00,84.0,62.6,24.1,34.0,374.0,16.8,14.1,31.965,70.0,14.759999,87.0,0.0,4,7,7
2025-07-04 08:00:00,84.0,68.2,25.1,40.0,436.0,15.8,15.5,32.265,69.0,15.5843,90.0,0.0,4,8,7
2025-07-04 09:00:00,83.0,84.3,26.5,52.0,396.0,13.0,17.1,32.515,68.0,15.978486,100.0,0.0,4,9,7
2025-07-04 10:00:00,83.0,103.4,30.0,67.0,306.0,9.2,18.7,32.364998,69.0,15.617529,100.0,0.0,4,10,7
2025-07-04 11:00:00,83.0,113.9,33.4,80.0,240.0,6.4,19.8,32.114998,71.0,15.986593,100.0,0.0,4,11,7
2025-07-04 12:00:00,83.0,122.9,36.9,90.0,229.0,5.1,19.9,31.165,76.0,16.055355,100.0,0.0,4,12,7
2025-07-04 13:00:00,83.0,118.0,37.0,96.0,241.0,4.6,19.5,30.715,78.0,16.800856,100.0,0.0,4,13,7
2025-07-04 14:00:00,83.0,110.1,35.3,97.0,258.0,5.2,19.2,30.315,79.0,16.831684,100.0,0.0,4,14,7
2025-07-04 15:00:00,83.0,118.0,38.0,87.0,274.0,6.8,19.2,30.065,81.0,16.831684,100.0,0.0,4,15,7
2025-07-04 16:00:00,84.0,105.0,34.0,71.0,294.0,9.3,19.3,29.965,82.0,15.782622,100.0,0.0,4,16,7
2025-07-04 17:00:00,84.0,125.3,37.4,77.0,315.0,10.1,20.1,29.865,83.0,13.513193,100.0,0.0,4,17,7
2025-07-04 18:00:00,85.0,115.9,34.8,62.0,342.0,16.8,20.0,29.665,84.0,11.200571,100.0,0.0,4,18,7
2025-07-04 19:00:00,85.0,101.0,31.8,42.0,369.0,26.0,19.7,29.615,85.0,11.753876,76.0,0.0,4,19,7
2025-07-04 20:00:00,86.0,82.0,30.5,27.0,377.0,32.2,18.9,29.565,85.0,12.4811535,86.0,0.0,4,20,7
2025-07-04 21:00:00,86.0,72.4,28.4,23.0,353.0,32.8,17.2,29.515001,84.0,12.303366,68.0,0.0,4,21,7
2025-07-04 22:00:00,86.0,66.6,27.2,26.0,310.0,30.4,14.9,29.415,84.0,13.138765,89.0,0.0,4,22,7
2025-07-04 23:00:00,86.0,62.9,26.4,30.0,270.0,27.1,12.9,29.315,85.0,12.287555,100.0,0.0,4,23,7
2025-07-05 00:00:00,86.0,62.6,25.8,36.0,239.0,22.9,11.3,29.415,84.0,12.979984,68.0,0.0,5,0,7
2025-07-05 01:00:00,86.0,63.3,25.6,43.0,212.0,17.9,9.9,29.315,84.0,12.620554,64.0,0.0,5,1,7
2025-07-05 02:00:00,87.0,66.6,26.3,49.0,190.0,13.7,8.8,29.465,83.0,12.959999,95.0,0.0,5,2,7
2025-07-05 03:00:00,87.0,71.7,27.7,53.0,169.0,11.1,8.0,29.915,81.0,14.417988,99.0,0.0,5,3,7
2025-07-05 04:00:00,87.0,76.4,29.4,56.0,153.0,9.4,7.6,30.465,78.0,15.496736,100.0,0.0,5,4,7
2025-07-05 05:00:00,88.0,76.1,28.9,55.0,160.0,9.8,8.8,31.115,75.0,16.299694,100.0,0.0,5,5,7
2025-07-05 06:00:00,89.0,82.0,31.2,57.0,215.0,10.5,10.2,31.815,73.0,15.937878,99.0,0.0,5,6,7
2025-07-05 07:00:00,89.0,103.4,35.5,60.0,293.0,11.4,12.1,32.015,73.0,16.981165,100.0,0.0,5,7,7
2025-07-05 08:00:00,90.0,112.2,37.1,65.0,340.0,11.4,13.7,32.364998,70.0,17.551615,100.0,0.0,5,8,7
2025-07-05 09:00:00,91.0,120.6,38.6,74.0,325.0,9.6,14.9,32.515,69.0,18.39878,59.0,0.0,5,9,7
2025-07-05 10:00:00,92.0,127.1,39.7,85.0,279.0,6.8,15.7,32.614998,69.0,19.8,56.0,0.0,5,10,7
2025-07-05 11:00:00,93.0,127.1,40.4,94.0,242.0,4.7,16.2,32.315,71.0,21.915691,70.0,0.0,5,11,7
2025-07-05 12:00:00,94.0,135.0,43.8,99.0,230.0,3.8,16.0,31.565,75.0,23.199759,50.0,0.0,5,12,7
2025-07-05 13:00:00,95.0,124.3,41.7,101.0,228.0,3.5,15.3,30.915,78.0,21.986542,54.0,0.0,5,13,7
2025-07-05 14:00:00,95.0,116.4,39.8,101.0,231.0,3.7,14.8,30.415,80.0,20.08916,93.0,0.0,5,14,7
2025-07-05 15:00:00,95.0,112.2,38.4,97.0,242.0,4.2,14.9,30.065,81.0,18.581022,100.0,0.0,5,15,7
2025-07-05 16:00:00,95.0,106.4,36.4,89.0,259.0,5.1,15.1,30.115,80.0,17.072504,100.0,0.0,5,16,7
2025-07-05 17:00:00,96.0,107.3,36.7,85.0,269.0,7.2,16.1,30.015001,80.0,16.563911,100.0,0.0,5,17,7
2025-07-05 18:00:00,96.0,95.7,32.8,74.0,266.0,11.0,15.3,30.065,82.0,17.81909,100.0,0.0,5,18,7
2025-07-05 19:00:00,95.0,88.2,30.6,60.0,258.0,16.1,14.1,29.765001,84.0,17.581125,77.0,0.0,5,19,7
2025-07-05 20:00:00,95.0,75.2,29.5,50.0,251.0,19.6,13.0,29.565,85.0,17.0763,63.0,0.0,5,20,7
2025-07-05 21:00:00,95.0,69.8,28.7,48.0,254.0,20.0,12.1,29.465,84.0,15.459054,65.0,0.0,5,21,7
2025-07-05 22:00:00,95.0,68.0,27.6,51.0,258.0,18.6,11.4,29.465,82.0,13.849477,57.0,0.0,5,22,7
2025-07-05 23:00:00,95.0,68.0,26.5,54.0,252.0,16.7,10.5,29.415,81.0,13.979872,75.0,0.0,5,23,7
2025-07-06 00:00:00,95.0,69.2,25.3,56.0,223.0,14.1,9.4,29.515001,82.0,12.287555,86.0,0.0,6,0,7
2025-07-06 01:00:00,95.0,68.9,24.1,58.0,183.0,10.9,8.2,29.365,82.0,13.217443,69.0,0.0,6,1,7
2025-07-06 02:00:00,95.0,66.8,23.3,60.0,153.0,8.4,7.4,29.515001,82.0,13.0447235,64.0,0.0,6,2,7
2025-07-06 03:00:00,95.0,62.4,22.8,62.0,138.0,7.1,7.2,30.015001,79.0,15.778518,76.0,0.0,6,3,7
2025-07-06 04:00:00,94.0,61.0,22.8,63.0,134.0,6.4,7.4,30.415,77.0,16.904673,73.0,0.0,6,4,7
2025-07-06 05:00:00,94.0,63.8,22.8,62.0,147.0,6.5,8.2,30.865,76.0,17.873556,84.0,0.0,6,5,7
2025-07-06 06:00:00,93.0,65.0,23.7,62.0,193.0,8.3,9.5,31.015001,75.0,18.440998,73.0,0.0,6,6,7
2025-07-06 07:00:00,93.0,74.0,26.3,63.0,255.0,10.8,11.2,31.415,73.0,18.59845,66.0,0.0,6,7,7
2025-07-06 08:00:00,92.0,78.0,27.3,67.0,293.0,11.8,12.7,31.615,72.0,18.626305,63.0,0.0,6,8,7
2025-07-06 09:00:00,91.0,84.1,28.6,76.0,282.0,10.1,13.6,31.715,72.0,19.296135,58.0,0.0,6,9,7
2025-07-06 10:00:00,90.0,81.3,28.5,88.0,247.0,7.1,14.3,31.565,72.0,20.172853,60.0,0.0,6,10,7
2025-07-06 11:00:00,89.0,84.3,29.9,97.0,220.0,4.7,14.6,31.265001,73.0,20.87379,65.0,0.0,6,11,7
2025-07-06 12:00:00,88.0,85.7,30.5,102.0,212.0,3.7,14.5,30.915,75.0,17.917007,100.0,0.0,6,12,7
2025-07-06 13:00:00,87.0,86.4,30.7,105.0,213.0,3.4,14.0,30.315,77.0,18.35647,99.0,0.0,6,13,7
2025-07-06 14:00:00,86.0,87.1,30.7,104.0,218.0,3.6,13.6,29.815,80.0,16.58346,98.0,0.0,6,14,7
2025-07-06 15:00:00,85.0,85.7,29.9,98.0,230.0,4.1,13.3,29.515001,80.0,15.459054,100.0,0.0,6,15,7
2025-07-06 16:00:00,84.0,88.2,29.7,88.0,248.0,5.1,13.1,29.365,80.0,13.849477,100.0,0.0,6,16,7
2025-07-06 17:00:00,84.0,82.0,30.3,83.0,262.0,8.9,16.4,29.215,81.0,12.55879,100.0,0.0,6,17,7
2025-07-06 18:00:00,83.0,85.4,29.3,73.0,271.0,12.2,16.0,29.515001,80.0,10.883676,100.0,0.0,6,18,7
2025-07-06 19:00:00,83.0,87.5,28.7,59.0,278.0,16.9,15.6,29.465,81.0,10.587918,100.0,0.0,6,19,7
2025-07-06 20:00:00,83.0,79.9,29.3,47.0,280.0,21.7,15.2,29.415,81.0,9.957108,100.0,0.0,6,20,7
2025-07-06 21:00:00,83.0,80.3,31.2,38.0,278.0,27.0,15.3,29.315,81.0,9.220499,95.0,0.0,6,21,7
2025-07-06 22:00:00,83.0,78.9,32.8,31.0,271.0,32.3,15.5,29.215,82.0,8.534353,95.0,0.0,6,22,7
2025-07-06 23:00:00,83.0,79.2,33.2,28.0,256.0,34.7,15.2,29.065,83.0,7.729527,97.0,0.0,6,23,7
2025-07-07 00:00:00,84.0,77.3,32.0,30.0,226.0,32.1,13.8,29.815,80.0,6.849467,94.0,0.0,0,0,7
2025-07-07 01:00:00,85.0,75.0,30.5,35.0,189.0,26.6,11.8,29.765001,81.0,5.771239,100.0,0.0,0,1,7
2025-07-07 02:00:00,85.0,73.8,28.9,39.0,161.0,21.8,10.3,29.915,80.0,5.04,96.0,0.0,0,2,7
2025-07-07 03:00:00,86.0,72.2,27.4,41.0,139.0,19.0,9.3,30.165,79.0,6.87779,99.0,0.0,0,3,7
2025-07-07 04:00:00,86.0,71.7,26.3,42.0,127.0,16.8,8.7,30.565,76.0,7.289444,97.0,0.0,0,4,7
2025-07-07 05:00:00,86.0,72.6,32.7,21.0,156.0,33.5,13.8,31.165,74.0,8.534353,92.0,0.0,0,5,7
2025-07-07 06:00:00,87.0,74.7,33.2,29.0,266.0,29.8,17.5,31.515001,74.0,11.246759,94.0,0.0,0,6,7
2025-07-07 07:00:00,88.0,90.8,35.0,40.0,416.0,24.5,22.5,31.715,73.0,12.682018,91.0,0.0,0,7,7
2025-07-07 08:00:00,89.0,105.5,33.4,52.0,515.0,19.8,26.6,31.965,72.0,14.33234,73.0,0.0,0,8,7
2025-07-07 09:00:00,89.0,107.3,33.9,63.0,515.0,16.4,28.8,32.315,70.0,16.595179,33.0,0.0,0,9,7
2025-07-07 10:00:00,90.0,107.1,35.4,74.0,463.0,13.6,29.9,32.315,71.0,19.201874,40.0,0.0,0,10,7
2025-07-07 11:00:00,91.0,106.9,36.8,85.0,409.0,11.4,30.3,31.965,73.0,19.95972,44.0,0.0,0,11,7
2025-07-07 12:00:00,91.0,109.2,38.9,97.0,364.0,9.7,29.8,31.115,78.0,17.673029,67.0,0.0,0,12,7
2025-07-07 13:00:00,92.0,112.0,41.2,110.0,318.0,8.5,28.5,30.565,77.0,17.287498,66.0,0.0,0,13,7
2025-07-07 14:00:00,93.0,114.6,42.3,115.0,290.0,8.1,26.8,30.215,78.0,15.2947035,61.0,0.0,0,14,7
2025-07-07 15:00:00,94.0,111.5,40.9,110.0,297.0,8.3,24.4,29.965,79.0,13.854155,84.0,0.0,0,15,7
2025-07-07 16:00:00,95.0,105.9,38.4,98.0,323.0,9.3,21.6,29.815,81.0,11.966953,100.0,0.0,0,16,7
2025-07-07 17:00:00,96.0,108.3,38.1,91.0,339.0,9.9,19.5,29.615,82.0,11.440978,100.0,0.0,0,17,7
2025-07-07 18:00:00,96.0,97.3,34.0,77.0,326.0,14.7,18.5,29.765001,83.0,10.587917,97.0,0.0,0,18,7
2025-07-07 19:00:00,97.0,92.2,31.4,57.0,302.0,21.2,17.2,29.615,83.0,10.483357,69.0,0.0,0,19,7
2025-07-07 20:00:00,97.0,84.1,30.7,42.0,295.0,26.2,16.0,29.565,82.0,10.163227,73.0,0.0,0,20,7
2025-07-07 21:00:00,97.0,84.8,30.4,36.0,326.0,28.1,15.4,29.365,83.0,9.339208,67.0,0.0,0,21,7
2025-07-07 22:00:00,97.0,85.4,30.2,34.0,374.0,28.5,15.0,29.265001,84.0,8.39657,77.0,0.0,0,22,7
2025-07-07 23:00:00,97.0,83.8,29.9,34.0,395.0,28.1,14.4,29.165,84.0,7.9932966,75.0,0.0,0,23,7
2025-07-08 00:00:00,96.0,82.0,29.4,34.0,365.0,26.9,13.4,29.315,83.0,6.297428,82.0,0.0,1,0,7
2025-07-08 01:00:00,96.0,80.3,28.6,35.0,308.0,24.9,12.2,29.215,84.0,5.95906,86.0,0.0,1,1,7
2025-07-08 02:00:00,96.0,78.7,28.2,35.0,257.0,23.3,11.5,29.365,83.0,6.0347,84.0,0.0,1,2,7
2025-07-08 03:00:00,96.0,78.5,27.9,34.0,211.0,22.7,11.1,29.765001,82.0,6.924738,79.0,0.0,1,3,7
2025-07-08 04:00:00,96.0,78.5,27.9,32.0,171.0,22.5,11.2,30.415,79.0,8.707238,69.0,0.0,1,4,7
2025-07-08 05:00:00,96.0,85.9,29.7,34.0,175.0,22.7,11.9,31.015001,75.0,10.538843,81.0,0.0,1,5,7
2025-07-08 06:00:00,96.0,77.8,29.9,39.0,265.0,21.2,16.7,31.365,74.0,11.609651,92.0,0.0,1,6,7
2025-07-08 07:00:00,96.0,104.3,31.9,47.0,400.0,19.0,23.3,31.565,72.0,14.113653,77.0,0.0,1,7,7
2025-07-08 08:00:00,95.0,115.7,33.2,59.0,493.0,16.5,28.1,31.915,72.0,16.039202,67.0,0.0,1,8,7
2025-07-08 09:00:00,95.0,115.9,34.1,77.0,506.0,13.3,29.6,32.065,71.0,18.861387,64.0,0.0,1,9,7
2025-07-08 10:00:00,95.0,109.0,34.8,98.0,477.0,9.8,29.4,32.065,71.0,21.129883,51.0,0.0,1,10,7
2025-07-08 11:00:00,95.0,103.6,36.7,115.0,437.0,7.0,28.2,31.815,70.0,21.829777,42.0,0.0,1,11,7
2025-07-08 12:00:00,95.0,98.3,37.5,126.0,387.0,5.4,25.8,31.715,71.0,20.418695,44.0,0.0,1,12,7
2025-07-08 13:00:00,95.0,94.8,37.1,132.0,325.0,4.5,22.5,31.065,75.0,19.416653,42.0,0.0,1,13,7
2025-07-08 14:00:00,95.0,92.2,36.2,133.0,284.0,4.3,19.9,30.565,77.0,16.676977,44.0,0.0,1,14,7
2025-07-08 15:00:00,94.0,94.5,36.4,127.0,282.0,4.7,18.8,30.315,77.0,13.779114,49.0,0.0,1,15,7
2025-07-08 16:00:00,94.0,98.5,36.6,115.0,299.0,5.8,18.3,30.115,78.0,11.923557,51.0,0.0,1,16,7
2025-07-08 17:00:00,94.0,110.4,42.6,100.0,309.0,8.9,17.1,30.015001,79.0,9.693296,38.0,0.0,1,17,7
2025-07-08 18:00:00,94.0,120.1,42.1,84.0,299.0,14.2,16.3,30.165,81.0,7.9036193,43.0,0.0,1,18,7
2025-07-08 19:00:00,95.0,122.0,40.9,62.0,282.0,21.4,15.2,29.915,83.0,8.534353,34.0,0.0,1,19,7
2025-07-08 20:00:00,96.0,111.8,39.7,46.0,265.0,26.2,14.1,29.865,84.0,9.504272,45.0,0.0,1,20,7
2025-07-08 21:00:00,96.0,115.9,38.9,41.0,251.0,26.4,13.1,29.765001,83.0,11.480557,52.0,0.0,1,21,7
2025-07-08 22:00:00,97.0,117.6,38.1,43.0,238.0,24.1,12.1,29.565,83.0,11.983188,49.0,0.0,1,22,7
2025-07-08 23:00:00,98.0,114.8,36.8,44.0,222.0,21.6,11.2,29.415,84.0,10.990322,57.0,0.0,1,23,7
2025-07-09 00:00:00,99.0,106.4,34.5,44.0,200.0,19.3,10.3,29.415,84.0,8.587338,45.0,0.0,2,0,7
2025-07-09 01:00:00,99.0,93.4,31.5,44.0,176.0,16.9,9.5,29.265001,85.0,8.78872,60.0,0.0,2,1,7
2025-07-09 02:00:00,99.0,82.2,28.9,43.0,160.0,15.3,9.1,29.365,84.0,9.726664,66.0,0.0,2,2,7
2025-07-09 03:00:00,99.0,73.8,26.9,39.0,149.0,15.5,8.9,29.665,83.0,11.966954,60.0,0.0,2,3,7
2025-07-09 04:00:00,99.0,69.4,26.0,35.0,145.0,16.5,9.0,30.115,81.0,13.830749,52.0,0.0,2,4,7
2025-07-09 05:00:00,99.0,71.2,27.5,31.0,170.0,19.6,10.9,30.715,75.0,14.021525,58.0,0.0,2,5,7
2025-07-09 06:00:00,99.0,70.1,28.7,36.0,254.0,18.9,14.7,31.615,71.0,11.983188,52.0,0.0,2,6,7
2025-07-09 07:00:00,99.0,90.6,30.7,44.0,366.0,17.7,19.9,32.114998,68.0,13.779114,54.0,0.0,2,7,7
2025-07-09 08:00:00,99.0,101.0,30.6,53.0,431.0,16.0,23.5,32.565,66.0,15.192682,49.0,0.0,2,8,7
2025-07-09 09:00:00,98.0,108.0,32.6,66.0,405.0,13.1,24.0,32.815,65.0,17.227419,46.0,0.0,2,9,7
2025-07-09 10:00:00,98.0,105.9,33.6,81.0,333.0,9.6,22.9,32.765,65.0,18.709612,44.0,0.0,2,10,7
2025-07-09 11:00:00,98.0,105.9,35.4,92.0,275.0,7.0,21.4,32.065,70.0,20.345573,52.0,0.0,2,11,7
2025-07-09 12:00:00,98.0,104.1,36.4,96.0,254.0,5.8,19.8,31.465,73.0,19.296133,44.0,0.0,2,12,7
2025-07-09 13:00:00,98.0,102.9,36.9,97.0,248.0,5.4,17.9,31.015001,75.0,18.861387,53.0,0.0,2,13,7
2025-07-09 14:00:00,98.0,98.3,35.7,95.0,252.0,5.5,16.4,30.615,76.0,17.114204,65.0,0.0,2,14,7
2025-07-09 15:00:00,98.0,95.9,35.0,91.0,269.0,5.9,15.8,30.165,80.0,14.33234,64.0,0.0,2,15,7
2025-07-09 16:00:00,98.0,93.6,34.5,85.0,296.0,6.7,15.6,30.065,80.0,13.089354,49.0,0.0,2,16,7
